Sweep	Chain_1	Chain_2	Chain_3	
3482	-107.651782517	-126.7290525448	-166.3125361474	
3483	-107.3054279468	-126.4251225774	-166.3444884808	
3484	-108.0663959054	-132.6519018203	-186.8810985729	
3485	-99.88056555914	-143.3961350856	-168.1056334987	
3486	-99.88056555914	-143.3961350856	-168.1056334987	
3487	-99.88056555914	-143.3961350856	-168.1056334987	
3488	-104.8117868354	-119.0529785949	-162.7765275365	
3489	-99.88056555914	-128.7781222883	-175.9273569972	
3490	-99.88056555914	-128.7781222883	-175.9273569972	
3491	-108.2952791619	-114.1371820185	-184.1542556206	
3492	-108.2952791619	-114.1371820185	-184.1542556206	
3493	-108.2952791619	-114.1371820185	-184.1542556206	
3494	-107.8104468625	-113.6243623272	-186.1740952952	
3495	-113.6074108276	-107.8134515744	-185.6821183112	
3496	-107.8134515744	-113.6074108276	-185.6821183112	
3497	-107.8239269904	-113.6139316042	-185.5288635931	
3498	-113.8168114861	-108.0184304327	-184.6419715469	
3499	-113.8168114861	-108.0184304327	-184.6419715469	
3500	-109.8596060137	-125.4235478871	-199.533680609	
3501	-109.8596060137	-125.4235478871	-199.533680609	
3502	-103.9474569952	-119.2534549713	-210.1666966358	
3503	-119.0678295479	-103.7584750078	-211.2925985073	
3504	-119.0608205731	-103.7341209662	-212.1186748648	
3505	-96.91568605507	-114.1075178447	-199.1542262468	
3506	-97.47592686895	-119.0198278209	-210.0817078516	
3507	-97.47592686895	-119.0198278209	-210.0817078516	
3508	-105.2282684079	-127.4670241242	-212.5727847811	
3509	-127.4670241242	-105.2282684079	-212.5727847811	
3510	-107.8849818	-109.6975331549	-204.2913232078	
3511	-108.2808616406	-109.8544279775	-203.6245631629	
3512	-109.6743631204	-107.5670076331	-205.1719011059	
3513	-109.6743631204	-107.5670076331	-205.1719011059	
3514	-109.6702435181	-107.7486265455	-204.6103433293	
3515	-111.8327131559	-114.9301023946	-209.5628736106	
3516	-97.21951239795	-122.1888200854	-197.3340425719	
3517	-106.4775411268	-134.3453565483	-196.412164163	
3518	-101.5937243437	-121.8080001545	-187.2740034828	
3519	-101.5937243437	-121.8080001545	-187.2740034828	
3520	-97.21951239795	-122.7327598275	-196.6185208839	
3521	-96.61472853814	-122.5248757243	-197.2293322206	
3522	-101.5420923726	-137.3441079651	-196.3856529418	
3523	-96.68980099179	-130.2860091863	-217.0378565992	
3524	-102.8271453396	-108.7247825715	-208.5355790249	
3525	-108.7247825715	-102.8271453396	-208.5355790249	
3526	-96.25792568422	-107.6386028337	-210.4486766988	
3527	-118.9183432749	-110.9758196446	-201.011850702	
3528	-110.9758196446	-118.9183432749	-201.011850702	
3529	-96.17003081358	-122.3978062349	-218.3104775856	
3530	-96.17003081358	-122.3978062349	-218.3104775856	
3531	-96.01958213456	-122.488498592	-218.9292589625	
3532	-95.82785447093	-122.893917507	-220.5248684897	
3533	-96.53022198315	-122.3672707315	-217.3475663561	
3534	-105.5559033273	-119.7900496856	-217.4697955129	
3535	-99.6219660753	-125.275289795	-217.4697955129	
3536	-108.2459445532	-124.4231475357	-210.3574285446	
3537	-108.2459445532	-124.4231475357	-210.3574285446	
3538	-108.2459445532	-124.4231475357	-210.3574285446	
3539	-108.2459445532	-124.4231475357	-210.3574285446	
3540	-133.286992337	-129.5767637939	-214.5251313553	
3541	-122.4594498306	-131.722551624	-214.7226266569	
3542	-106.0832068161	-123.7714138754	-214.7226266569	
3543	-102.7203200759	-131.6617719435	-202.2476948042	
3544	-114.0831700647	-139.9515207671	-208.9049126485	
3545	-114.0831700647	-139.9515207671	-208.9049126485	
3546	-108.0935470278	-125.1630022019	-197.4903778287	
3547	-107.6298201426	-124.8857393795	-197.6936654857	
3548	-107.1631704615	-124.6502559603	-198.0908857671	
3549	-109.3843920222	-119.8657105409	-215.742519742	
3550	-98.11862831887	-128.507453052	-192.6810051049	
3551	-98.66657526727	-122.1656529358	-208.764242549	
3552	-97.64300042237	-122.8444450388	-211.7063622062	
3553	-98.14477460507	-122.1886819289	-209.5219058935	
3554	-98.14477460507	-119.4080274038	-213.5496548693	
3555	-104.4776480582	-104.0934998133	-209.5880138033	
3556	-107.2380703199	-117.0289467452	-195.2861813533	
3557	-112.6779004062	-121.279935827	-209.2323104368	
3558	-113.0092583394	-106.5389511693	-196.6276129043	
3559	-106.8678662982	-113.2616178075	-196.6153011352	
3560	-106.8678662982	-113.2616178075	-196.6153011352	
3561	-106.8678662982	-113.2616178075	-196.6153011352	
3562	-118.5544731105	-106.689554897	-215.534115424	
3563	-106.1893764225	-118.419150631	-216.7664932089	
3564	-106.0923930699	-118.5266457717	-217.525799521	
3565	-107.1495786794	-104.2431084503	-202.5566965611	
3566	-106.9789300204	-107.6782266941	-212.7587050839	
3567	-113.5241175946	-116.1753370594	-216.4606626493	
3568	-111.6533093908	-117.6877572142	-210.1864502189	
3569	-111.6533093908	-117.6877572142	-210.1864502189	
3570	-117.6877572142	-111.6533093908	-210.1864502189	
3571	-117.6877572142	-111.6533093908	-210.1864502189	
3572	-117.0882244647	-109.7293391756	-196.9513302244	
3573	-109.6986757345	-117.0836451392	-197.2105883944	
3574	-119.1849195349	-114.5469646922	-216.4966992154	
3575	-114.045466413	-109.7244344025	-212.49838052	
3576	-124.2506345379	-131.5891530294	-208.5824420684	
3577	-124.2506345379	-131.5891530294	-208.5824420684	
3578	-116.4702017383	-139.8637598277	-208.5824420684	
3579	-119.9679151252	-119.7424619074	-216.4966992154	
3580	-120.3318322709	-120.3335645666	-215.2075215282	
3581	-120.3318322709	-120.3335645666	-215.2075215282	
3582	-120.0402353475	-119.9260463716	-215.8539411539	
3583	-120.0402353475	-119.9260463716	-215.8539411539	
3584	-123.243005135	-110.4582585144	-215.3518709522	
3585	-122.9994380523	-110.2658438776	-216.180754057	
3586	-110.2658438776	-122.9994380523	-216.180754057	
3587	-123.0013970555	-110.326375735	-217.3075906328	
3588	-110.326375735	-123.0013970555	-217.3075906328	
3589	-108.0908636692	-117.4358586262	-215.0612997092	
3590	-120.4744487418	-134.2277335634	-215.4438185784	
3591	-120.5257442575	-134.3014642974	-215.1262934329	
3592	-120.5257442575	-134.3014642974	-215.1262934329	
3593	-134.251603389	-120.5271536408	-216.1460666693	
3594	-121.891595554	-106.376610484	-215.400482209	
3595	-121.891595554	-106.376610484	-215.400482209	
3596	-106.376610484	-121.891595554	-215.400482209	
3597	-106.376610484	-121.891595554	-215.400482209	
3598	-98.98907072075	-106.7985706861	-215.9293863354	
3599	-104.9515379719	-110.797123517	-215.9293863354	
3600	-107.3920960757	-138.7227711129	-215.9293863354	
3601	-107.7749409272	-138.4503525596	-215.413262829	
3602	-107.7749409272	-138.4503525596	-215.413262829	
3603	-109.907420389	-110.3228966343	-209.4334080454	
3604	-114.6857442121	-118.1426501541	-214.7586222136	
3605	-118.1426501541	-114.6857442121	-214.7586222136	
3606	-123.0026476992	-115.2090435239	-216.0330217529	
3607	-123.0026476992	-115.2090435239	-216.0330217529	
3608	-104.6275753464	-121.2405189712	-202.3525965619	
3609	-121.2405189712	-104.6275753464	-202.3525965619	
3610	-95.44657514568	-104.501439479	-216.3264480596	
3611	-95.44657514568	-109.1557649893	-216.3264480596	
3612	-95.51213510249	-103.1687954078	-216.235608336	
3613	-103.1687954078	-102.4883068442	-216.235608336	
3614	-103.2706642373	-102.7969218371	-215.7311810624	
3615	-103.2291465245	-125.5833835597	-218.4852902504	
3616	-103.7560448077	-125.030361727	-214.8789110309	
3617	-125.030361727	-103.7560448077	-214.8789110309	
3618	-108.4569579622	-134.7541279131	-216.0971783258	
3619	-134.7055364288	-108.4763147595	-215.7241509545	
3620	-134.8106026513	-108.6933003474	-214.9615432988	
3621	-108.6933003474	-134.8106026513	-214.9615432988	
3622	-106.6539106319	-131.8941589661	-214.9615432988	
3623	-106.6539106319	-131.8941589661	-214.9615432988	
3624	-106.6539106319	-131.8941589661	-214.9615432988	
3625	-106.6539106319	-131.8941589661	-214.9615432988	
3626	-122.2611998656	-107.9671074232	-215.4965447586	
3627	-102.9392174752	-113.4078635591	-215.2811724671	
3628	-117.1860009867	-102.9392174752	-215.2811724671	
3629	-117.1860009867	-102.9392174752	-215.2811724671	
3630	-117.1860009867	-102.9392174752	-215.2811724671	
3631	-102.9392174752	-117.1860009867	-215.2811724671	
3632	-102.7983305391	-119.8360167805	-211.6256963751	
3633	-102.9312867669	-120.0795379005	-211.325531319	
3634	-107.2989564082	-103.4148774172	-215.2936125765	
3635	-107.1794580211	-102.9351529946	-215.6104618739	
3636	-109.5211121948	-107.1030108231	-216.0054318388	
3637	-109.9713962849	-107.2149567319	-215.496517712	
3638	-98.5613755885	-126.1386344519	-215.496517712	
3639	-98.10585602224	-130.6144694984	-209.4310395506	
3640	-98.10585602224	-130.6144694984	-209.4310395506	
3641	-130.4969297288	-98.44073638896	-209.1840597605	
3642	-98.44073638896	-130.4969297288	-209.1840597605	
3643	-97.23685668086	-121.4095200284	-216.922140779	
3644	-97.23685668086	-122.6078912577	-216.922140779	
3645	-97.10694511598	-122.269926687	-217.1471068112	
3646	-96.95220678297	-122.5375389358	-217.4510458228	
3647	-96.95220678297	-122.5375389358	-217.4510458228	
3648	-96.95220678297	-116.7691231649	-217.4510458228	
3649	-97.49033310266	-108.235910315	-192.481065458	
3650	-98.48071203252	-108.3133739169	-191.9301819473	
3651	-103.6858209762	-119.75594165	-215.5542926305	
3652	-119.9149842691	-124.9764683952	-204.4125851504	
3653	-103.5807636974	-119.002462405	-208.063407119	
3654	-103.5807636974	-119.002462405	-208.063407119	
3655	-108.9594750743	-116.0152562508	-209.2168407244	
3656	-108.9457713885	-114.990538008	-210.7998373435	
3657	-107.7508840795	-117.6576511811	-204.4589132427	
3658	-119.1582648394	-107.9329487185	-201.9738744358	
3659	-107.9329487185	-119.1582648394	-201.9738744358	
3660	-112.9007398732	-125.7305608785	-210.5788366849	
3661	-109.3715801349	-124.8074278793	-220.852822386	
3662	-104.131822323	-99.08748768074	-220.852822386	
3663	-104.131822323	-99.08748768074	-220.852822386	
3664	-104.131822323	-99.08748768074	-220.852822386	
3665	-101.0177848575	-103.2710606622	-215.7147749342	
3666	-115.2434446993	-105.5991406673	-215.7147749342	
3667	-104.761744268	-100.9367093778	-204.3865489047	
3668	-102.1937862882	-100.6529257226	-216.0558607478	
3669	-114.713214463	-100.6529257226	-216.0558607478	
3670	-105.8892547374	-105.8622924838	-216.0558607478	
3671	-133.5574771209	-115.8277732156	-216.0558607478	
3672	-128.2566576092	-116.995442782	-196.0401103678	
3673	-116.995442782	-128.2566576092	-196.0401103678	
3674	-116.995442782	-128.2566576092	-196.0401103678	
3675	-109.5339134559	-100.3436140442	-177.1494935358	
3676	-96.65327580892	-113.3399988402	-178.0974422637	
3677	-100.3558537829	-109.3975046861	-192.5846570662	
3678	-100.3409990278	-106.3640864706	-175.2804825879	
3679	-100.3409990278	-106.3640864706	-175.2804825879	
3680	-107.2044062925	-100.5599904911	-174.8165511452	
3681	-100.3424324079	-106.4208248487	-175.1802135473	
3682	-107.7575918839	-156.3316390328	-112.5439935335	
3683	-122.1345091235	-128.6995125783	-156.3316390328	
3684	-121.0073598496	-128.7216937938	-156.1001820263	
3685	-122.3745652672	-119.525925918	-171.1143419382	
3686	-102.1291085548	-137.8094285908	-171.0993223732	
3687	-98.6403733259	-139.4069314906	-184.0869092926	
3688	-98.6403733259	-124.0992915564	-154.5250572457	
3689	-97.91909586629	-123.9669076131	-154.5772914014	
3690	-96.67031638663	-129.2008959405	-190.1347941866	
3691	-96.67031638663	-151.8031822414	-187.2732874378	
3692	-96.67031638663	-134.8571377354	-152.2117021114	
3693	-96.67031638663	-152.2117021114	-134.8571377354	
3694	-96.67031638663	-152.2117021114	-134.8571377354	
3695	-96.67031638663	-152.2117021114	-134.8571377354	
3696	-96.67031638663	-156.6082147735	-134.9317087531	
3697	-96.67031638663	-135.8087716551	-141.0206005877	
3698	-98.79201175931	-135.6409343297	-140.2234012483	
3699	-96.58141845098	-135.9130279663	-141.1657529215	
3700	-96.58141845098	-135.9130279663	-141.1657529215	
3701	-99.81455541567	-145.4243476991	-166.7506234512	
3702	-99.81455541567	-145.4243476991	-166.7506234512	
3703	-99.81455541567	-145.4243476991	-166.7506234512	
3704	-99.85703038385	-140.582182464	-124.9435998368	
3705	-99.63508851425	-125.529483551	-140.9604847015	
3706	-103.2553230092	-121.813854367	-145.0070375395	
3707	-96.22392839832	-132.0513708581	-145.3329515567	
3708	-96.22392839832	-125.0999641644	-145.0356050629	
3709	-96.22392839832	-125.0999641644	-145.0356050629	
3710	-96.22392839832	-129.79650335	-151.2481105381	
3711	-96.12910073348	-130.2929091625	-158.4431995156	
3712	-96.23170506347	-147.1809234172	-150.6274882466	
3713	-96.17568650539	-130.2559867351	-136.7778844826	
3714	-102.0172244674	-121.8357188225	-144.3372434158	
3715	-97.65560548121	-143.3806539501	-143.9261664064	
3716	-96.41648297618	-132.3435192634	-146.5720396723	
3717	-96.41648297618	-167.4279195834	-137.4011751908	
3718	-96.41648297618	-137.4011751908	-167.4279195834	
3719	-106.3175567026	-127.3828320042	-176.4374603657	
3720	-107.2481841269	-127.4328556576	-175.2637287905	
3721	-103.9161632077	-142.8321994335	-164.2573395624	
3722	-103.9161632077	-142.8321994335	-164.2573395624	
3723	-103.9161632077	-142.8321994335	-164.2573395624	
3724	-117.3010408054	-158.5713276985	-140.1289048684	
3725	-117.3010408054	-140.1289048684	-158.5713276985	
3726	-116.9988945693	-141.1799609284	-162.6414074117	
3727	-115.3084479901	-118.6259729757	-158.9775489338	
3728	-106.2009701528	-118.6259729757	-157.648281728	
3729	-110.4856129175	-137.9754434936	-146.5018527246	
3730	-110.4856129175	-137.9754434936	-146.5018527246	
3731	-110.4856129175	-137.9754434936	-146.5018527246	
3732	-110.4856129175	-137.9754434936	-146.5018527246	
3733	-108.7518529834	-148.0725217084	-138.6099039576	
3734	-105.1174177201	-139.5088768989	-142.1203379743	
3735	-106.8922917822	-141.4764528809	-139.6238714203	
3736	-108.1492007687	-140.8860443073	-146.7244662203	
3737	-106.5829219941	-147.1418073045	-141.4205292843	
3738	-106.0572310973	-145.9652318467	-125.4078998654	
3739	-105.2023886968	-133.2929926381	-139.4855325554	
3740	-101.1804019218	-135.5050056034	-157.0409420687	
3741	-101.1804019218	-135.5050056034	-157.0409420687	
3742	-96.79621811895	-137.9260562431	-146.3231881809	
3743	-98.46274651012	-138.2656335761	-145.5591790992	
3744	-102.3669791952	-142.7815172011	-175.485194104	
3745	-103.6892986686	-136.1988837853	-161.5973729831	
3746	-102.6126591586	-136.3277047931	-162.2671608859	
3747	-102.7111530174	-130.8977591188	-176.6104498443	
3748	-102.3334963146	-130.9770113595	-161.9306885076	
3749	-100.5730994372	-123.3863222891	-167.0947943628	
3750	-100.5730994372	-140.7625672615	-161.2578620535	
3751	-101.4124469872	-140.2181288311	-160.8639215571	
3752	-101.4124469872	-140.2181288311	-160.8639215571	
3753	-106.9910370227	-131.8297152465	-158.1666821325	
3754	-101.4124469872	-130.8759622203	-169.365288716	
3755	-104.0244527672	-161.6102352015	-141.8062515608	
3756	-98.51722066258	-181.2055544919	-185.7385603796	
3757	-98.51722066258	-181.2055544919	-185.7385603796	
3758	-98.51722066258	-181.2055544919	-185.7385603796	
3759	-98.51722066258	-185.7385603796	-181.2055544919	
3760	-98.51722066258	-181.2055544919	-185.7385603796	
3761	-98.51722066258	-181.2055544919	-185.7385603796	
3762	-113.9801873531	-153.2286397702	-181.20785549	
3763	-113.9801873531	-153.2286397702	-181.20785549	
3764	-99.36729723978	-151.8995687096	-169.7957065651	
3765	-99.36729723978	-151.8995687096	-169.7957065651	
3766	-99.57734669872	-145.9485285913	-179.9439868199	
3767	-103.2583010877	-159.3835928096	-181.1999787312	
3768	-97.74142121401	-143.4139656094	-169.2568773497	
3769	-110.0678055802	-128.9613428199	-144.5469012431	
3770	-110.0678055802	-128.9613428199	-144.5469012431	
3771	-110.0678055802	-128.9613428199	-144.5469012431	
3772	-110.1153448463	-128.9499289959	-144.5510119671	
3773	-105.7014973792	-129.4215934625	-151.8605252529	
3774	-101.2654851778	-129.9400283395	-148.55527866	
3775	-101.2654851778	-129.9400283395	-148.55527866	
3776	-100.3409787385	-130.1366350306	-149.0064748151	
3777	-100.3409787385	-145.0170989228	-152.3768169457	
3778	-96.77933081074	-157.4836792964	-138.113653983	
3779	-103.5074500292	-137.4885192574	-162.0059865609	
3780	-109.9206200531	-135.6799947224	-136.0862580733	
3781	-109.7230531179	-136.8957470379	-136.4151214334	
3782	-109.7230531179	-136.4151214334	-136.8957470379	
3783	-109.7230531179	-136.8957470379	-136.4151214334	
3784	-109.7230531179	-136.8957470379	-136.4151214334	
3785	-116.6049522873	-143.4891824349	-143.4995775366	
3786	-116.6049522873	-143.4995775366	-143.4891824349	
3787	-116.5432673621	-142.5158128437	-141.978868875	
3788	-116.5432673621	-142.5158128437	-141.978868875	
3789	-116.3853293823	-142.481001693	-142.786557148	
3790	-99.88807198137	-159.3438224767	-159.7317836008	
3791	-112.6016835915	-144.4553380714	-160.7845013055	
3792	-116.8567674157	-136.517671165	-154.2966738221	
3793	-116.8567674157	-136.517671165	-154.2966738221	
3794	-116.8567674157	-136.517671165	-154.2966738221	
3795	-111.9124804265	-148.1962014479	-147.0231097791	
3796	-111.9124804265	-148.1962014479	-147.0231097791	
3797	-116.5810519028	-143.0396545525	-149.9827179514	
3798	-108.8822083431	-131.2576264136	-184.0155764566	
3799	-108.8879953353	-131.2572340245	-184.0131204966	
3800	-108.8879953353	-131.2572340245	-184.0131204966	
3801	-108.7049090245	-131.2752242762	-184.0993698076	
3802	-131.252586863	-108.9753906971	-183.9779843521	
3803	-103.2934281472	-123.6334344754	-189.8419802663	
3804	-113.6205868076	-138.9754749824	-182.7337684577	
3805	-104.828902437	-152.5156317503	-181.39747508	
3806	-96.83573646822	-153.1433540048	-174.4685199005	
3807	-96.83573646822	-153.1433540048	-174.4685199005	
3808	-96.97156405105	-137.1062637883	-202.8515594698	
3809	-96.48171265427	-136.9866825514	-203.6622256047	
3810	-96.48171265427	-129.608101052	-197.7448553636	
3811	-96.1278852626	-122.2613614339	-190.7560656079	
3812	-96.1278852626	-122.2613614339	-198.9062943256	
3813	-96.1278852626	-122.2613614339	-198.9062943256	
3814	-96.1278852626	-148.9592869054	-198.0406049974	
3815	-96.1278852626	-148.9592869054	-198.0406049974	
3816	-96.1278852626	-139.4047388914	-199.8899161389	
3817	-97.90967897003	-139.2547145455	-195.5180737289	
