Sweep	g
8942	6.65471
8943	6.24349
8944	6.24349
8945	6.24349
8946	4.66698
8947	4.66698
8948	6.58129
8949	6.58129
8950	10.9333
8951	9.71171
8952	7.88388
8953	7.88388
8954	7.88388
8955	7.88388
8956	8.41498
8957	8.41498
8958	8.41498
8959	9.06838
8960	9.06838
8961	8.86868
8962	7.12454
8963	10.1184
8964	8.71777
8965	8.71777
8966	8.71777
8967	8.71777
8968	7.85021
8969	9.49127
8970	9.49127
8971	9.49127
8972	9.49127
8973	9.49127
8974	9.49127
8975	11.4932
8976	7.98627
8977	7.98627
8978	8.42252
8979	8.42252
8980	8.42252
8981	8.42252
8982	8.42252
8983	7.21683
8984	7.21683
8985	7.61718
8986	5.86951
8987	5.86951
8988	5.86951
8989	5.40709
8990	5.40709
8991	5.07565
8992	5.07565
8993	5.07565
8994	6.15848
8995	6.15848
8996	7.85936
8997	7.85936
8998	7.85936
8999	7.85936
9000	7.85936
9001	7.85936
9002	7.85936
9003	10.4976
9004	8.95433
9005	6.31543
9006	6.31543
9007	5.90127
9008	5.27007
9009	5.20681
9010	4.3711
9011	4.3711
9012	6.42634
9013	6.42634
9014	6.42634
9015	6.42634
9016	6.42634
9017	6.42634
9018	7.68017
9019	7.68017
9020	7.68017
9021	8.15627
9022	7.29293
9023	9.2482
9024	6.67673
9025	10.4512
9026	7.54041
9027	7.54041
9028	8.55774
9029	8.55774
9030	6.79315
9031	6.79315
9032	6.79315
9033	6.79315
9034	6.79315
9035	6.79315
9036	6.30194
9037	6.30194
9038	6.30194
9039	6.30194
9040	6.30194
9041	6.30194
9042	6.30194
9043	7.86914
9044	7.86914
9045	7.86914
9046	7.65689
9047	8.04038
9048	8.04038
9049	7.98215
9050	7.89187
9051	7.89187
9052	9.382
9053	10.8738
9054	8.5049
9055	8.5049
9056	7.54074
9057	7.17964
9058	8.18766
9059	11.3746
9060	10.0943
9061	9.94294
9062	10.1035
9063	11.106
9064	9.03897
9065	9.03897
9066	7.84431
9067	7.84431
9068	10.8656
9069	10.8656
9070	8.04518
9071	7.99271
9072	8.75457
9073	11.3005
9074	11.456
9075	9.3632
9076	9.3632
9077	8.79745
9078	8.79745
9079	6.13817
9080	5.983
9081	7.2377
9082	7.2377
9083	7.2377
9084	7.2377
9085	7.2377
9086	5.62939
9087	5.62939
9088	6.83775
9089	9.75884
9090	9.55644
9091	9.55644
9092	9.55644
9093	8.39701
9094	8.39701
9095	8.39701
9096	8.39701
9097	12.4613
9098	12.4613
9099	7.44593
9100	8.26759
9101	8.26759
9102	8.26759
9103	9.16487
9104	9.16487
9105	6.29548
9106	5.32191
9107	8.21412
9108	8.21412
9109	8.21412
9110	7.76145
9111	7.76145
9112	7.76145
9113	7.76145
9114	9.15896
9115	9.15896
9116	9.15896
9117	7.81508
9118	8.94842
9119	8.94842
9120	9.02778
9121	9.02778
9122	8.07468
9123	7.01074
9124	7.01074
9125	7.01074
9126	7.01074
9127	5.86477
9128	5.86477
9129	5.86477
9130	5.86477
9131	5.86477
9132	8.19662
9133	7.51377
9134	7.51377
9135	7.51377
9136	7.51377
9137	7.72289
9138	7.72289
9139	7.72289
9140	7.72289
9141	6.69473
9142	6.69473
9143	6.69473
9144	6.69473
9145	6.69473
9146	6.61525
9147	6.61525
9148	7.16781
9149	7.16781
9150	5.95333
9151	5.95333
9152	5.95333
9153	5.95333
9154	5.95333
9155	5.95333
9156	5.95333
9157	5.95333
9158	7.29966
9159	7.29966
9160	7.29966
9161	7.29966
9162	7.29966
9163	6.7808
9164	6.7808
9165	6.7808
9166	6.7808
9167	8.91301
9168	8.91301
9169	8.91301
9170	7.76929
9171	8.87405
9172	8.87405
9173	5.57174
9174	7.7898
9175	7.7898
9176	8.18533
9177	8.92259
9178	8.92259
9179	8.92259
9180	8.92259
9181	8.92259
9182	8.92259
9183	8.92259
9184	5.93463
9185	7.33545
9186	7.33545
9187	6.63065
9188	8.38948
9189	8.38948
9190	8.38948
9191	8.38948
9192	7.79166
9193	7.76752
9194	7.76752
9195	7.76752
9196	8.55847
9197	8.55847
9198	8.55847
9199	6.28397
9200	6.87758
9201	6.87758
9202	6.35652
9203	8.80231
9204	8.80231
9205	5.14013
9206	6.16054
9207	6.28047
9208	6.32903
9209	6.32903
9210	7.39165
9211	7.71759
9212	7.71759
9213	7.71759
9214	9.65402
9215	6.66318
9216	6.66318
9217	6.66318
9218	6.66318
9219	7.91129
9220	7.91129
9221	7.91129
9222	6.43877
9223	6.43877
9224	7.21019
9225	7.37755
9226	6.16013
9227	5.75838
9228	6.46693
9229	7.14406
9230	7.6799
9231	7.11603
9232	7.11603
9233	7.48193
9234	7.63645
9235	7.63645
9236	7.63645
9237	9.47711
9238	9.47711
9239	9.47711
9240	9.47711
9241	6.77272
9242	6.20113
9243	6.20113
9244	6.20113
9245	6.43014
9246	6.43014
9247	6.43014
9248	5.58121
9249	6.82451
9250	6.82451
9251	6.82451
9252	6.82451
9253	6.82451
9254	6.82451
9255	7.19262
9256	8.2685
9257	8.2685
9258	8.54328
9259	7.02223
9260	6.8999
9261	5.96547
9262	5.96547
9263	5.96547
9264	5.96473
9265	5.96473
9266	5.96473
9267	5.96473
9268	5.09143
9269	5.09143
9270	4.35456
9271	4.35456
9272	5.22199
9273	5.22199
9274	5.22199
9275	5.22199
9276	5.56124
9277	5.56124
9278	5.56124
9279	5.65962
9280	8.9825
9281	5.99638
9282	5.96777
9283	5.96777
9284	5.96777
9285	5.96777
9286	5.96777
9287	6.68126
9288	6.68126
9289	9.47728
9290	9.47728
9291	9.47728
9292	9.47728
9293	7.53992
9294	7.61146
9295	7.61146
9296	7.61146
9297	7.61146
9298	6.38827
9299	6.38827
9300	6.38827
9301	6.38827
9302	6.38827
9303	6.38827
9304	6.44482
9305	6.94621
9306	6.94621
9307	6.94621
9308	6.94621
9309	5.63744
9310	5.86174
9311	6.95306
9312	7.85534
9313	7.85534
9314	7.85534
9315	7.85534
9316	8.31957
9317	8.31957
9318	8.31957
9319	8.13979
9320	6.59418
9321	9.04518
9322	8.7545
9323	11.0826
9324	11.0826
9325	9.38737
9326	10.5894
9327	12.7676
9328	14.0133
9329	14.0133
9330	8.94379
9331	8.94379
9332	8.94379
9333	8.94379
9334	8.94379
9335	10.892
9336	10.892
9337	10.892
9338	10.892
9339	10.892
9340	7.6677
9341	7.6677
9342	7.6677
9343	9.65612
9344	10.1675
9345	10.1675
9346	8.64776
9347	8.47371
9348	8.47371
9349	6.5284
9350	10.8508
9351	9.79618
9352	9.79618
9353	9.79618
9354	9.79618
9355	10.6246
9356	14.6323
9357	13.8726
9358	8.88557
9359	8.88557
9360	9.28908
9361	9.28908
9362	9.28908
9363	9.28908
9364	7.58836
9365	7.58836
9366	7.58836
9367	7.51943
9368	9.19533
9369	5.19345
9370	5.67862
9371	7.49169
9372	11.1719
9373	11.1719
9374	11.1719
9375	8.74486
9376	8.74486
9377	7.87795
9378	9.11694
9379	9.11694
9380	9.93826
9381	8.97637
9382	8.64974
9383	9.27059
9384	9.27059
9385	9.27059
9386	9.27059
9387	9.27059
9388	9.27059
9389	9.27059
9390	9.27059
9391	9.52608
9392	9.52608
9393	8.35023
9394	8.35023
9395	8.35023
9396	10.4339
9397	8.47748
9398	10.4836
9399	8.18813
9400	11.7457
9401	11.7457
9402	11.7457
9403	10.3904
9404	10.3904
9405	10.3904
9406	10.3904
9407	10.3904
9408	10.3904
9409	10.3904
9410	10.3904
9411	10.2192
9412	10.2192
9413	10.2192
9414	12.4094
9415	11.4894
9416	11.4894
9417	11.4894
9418	11.7826
9419	13.1995
9420	6.6896
9421	6.6896
9422	6.38023
9423	6.38023
9424	6.71398
9425	6.29703
9426	6.29703
9427	8.84408
9428	9.46989
9429	8.61095
9430	8.61095
9431	8.72619
9432	8.72619
9433	8.88731
9434	7.36624
9435	7.36624
9436	7.36624
9437	7.36624
9438	7.36624
9439	8.84757
9440	8.84757
9441	9.96605
9442	7.30002
9443	7.75172
9444	7.75172
9445	7.29614
9446	7.29614
9447	7.25613
9448	8.02996
9449	8.02996
9450	8.7344
9451	8.7344
9452	8.7344
9453	8.7344
9454	8.7344
9455	8.7344
9456	8.90101
9457	7.41699
9458	7.38166
9459	7.38166
9460	8.40168
9461	8.40168
9462	8.40168
9463	8.40168
9464	8.40168
9465	8.40168
9466	9.83127
9467	9.37066
9468	9.37066
9469	6.21227
9470	8.814
9471	7.3712
9472	6.6993
9473	6.6993
9474	6.29462
9475	6.29462
9476	5.36071
9477	5.36071
9478	5.36071
9479	6.16809
9480	6.16809
9481	6.65916
9482	6.15267
9483	6.15267
9484	7.131
9485	7.131
9486	7.131
9487	7.131
9488	7.131
9489	6.41232
9490	6.41232
9491	6.37786
9492	6.46324
9493	7.17707
9494	7.17707
9495	5.60606
9496	7.68269
9497	11.5184
9498	9.1797
9499	9.1797
9500	9.1797
9501	9.1797
9502	9.1797
9503	7.07646
9504	7.07646
9505	7.07646
9506	7.07646
9507	6.12874
9508	6.06175
9509	6.06175
9510	5.87747
9511	5.87747
9512	8.5659
9513	8.5659
9514	6.98748
9515	6.98748
9516	6.98748
9517	6.98748
9518	6.26428
9519	6.26428
9520	6.26428
9521	6.26428
9522	6.26428
9523	6.02828
9524	8.42924
9525	8.84288
9526	8.84288
9527	7.42569
9528	7.42569
9529	7.42569
9530	7.42569
9531	7.93556
9532	7.93556
9533	10.9886
9534	10.9886
9535	10.9886
9536	10.9886
9537	10.9886
9538	10.9886
9539	10.9886
9540	11.3486
9541	11.3486
9542	8.9839
9543	9.47396
9544	9.76458
9545	9.76458
9546	9.51268
9547	9.51268
9548	9.51268
9549	8.95696
9550	8.95696
9551	8.95696
9552	8.95696
9553	8.95696
9554	8.95696
9555	8.95696
9556	8.95696
9557	8.95696
9558	8.95696
9559	8.95696
9560	8.95696
9561	8.21906
9562	8.21906
9563	7.6147
9564	9.00802
9565	8.65698
9566	6.87424
9567	6.87424
9568	6.87424
9569	6.54117
9570	7.32952
9571	7.32952
9572	9.24494
9573	9.24494
9574	9.24494
9575	9.24494
9576	9.24494
9577	9.24494
9578	9.24494
9579	9.24494
9580	7.78785
9581	7.78785
9582	7.78785
9583	7.78785
9584	6.61652
9585	6.61652
9586	6.61652
9587	6.61652
9588	6.61652
9589	6.61652
9590	6.61652
9591	8.13067
9592	8.13067
9593	8.13067
9594	7.6347
9595	7.6347
9596	7.6347
9597	7.6347
9598	7.6347
9599	7.6347
9600	7.6347
9601	7.6347
9602	7.6347
9603	9.89114
9604	9.89114
9605	9.89114
9606	9.89114
9607	9.89114
9608	6.20417
9609	6.20417
9610	6.20417
9611	6.20417
9612	6.91469
9613	6.91469
9614	6.91469
9615	6.91469
9616	6.91469
9617	7.55093
9618	7.55093
9619	7.55093
9620	7.55093
9621	7.55093
9622	7.6744
9623	7.6744
9624	6.16052
9625	6.16052
9626	6.16052
9627	6.16052
9628	6.16052
9629	6.16052
9630	6.16052
9631	9.63701
9632	11.5934
9633	9.31165
9634	7.21956
9635	7.21956
9636	9.06685
9637	9.06685
9638	8.46391
9639	8.46391
9640	8.27042
9641	8.27042
9642	9.92064
9643	8.59848
9644	8.59848
9645	8.26715
9646	8.26715
9647	8.26715
9648	8.78823
9649	8.78823
9650	8.78823
9651	9.51906
9652	9.51906
9653	9.51906
9654	9.51906
9655	9.51906
9656	7.11648
9657	7.11648
9658	7.11648
9659	11.5935
9660	10.9612
9661	10.9612
9662	10.9612
9663	8.45459
9664	10.9007
9665	7.11153
9666	7.11153
9667	7.11153
9668	7.11153
9669	7.11153
9670	7.11153
9671	7.11153
9672	8.61935
9673	8.13693
9674	8.34122
9675	10.586
9676	10.586
9677	10.5365
9678	10.5365
9679	10.5365
9680	9.12164
9681	8.72561
9682	11.6294
9683	11.6294
9684	8.18057
9685	7.92544
9686	7.92544
9687	7.92544
9688	7.92544
9689	14.4316
9690	10.9526
9691	17.0055
9692	17.0055
9693	17.0055
9694	17.0055
9695	17.0055
9696	17.0055
9697	14.4869
9698	14.4869
9699	14.4869
9700	10.6982
9701	7.51609
9702	7.51609
9703	7.51609
9704	7.51609
9705	7.51609
9706	7.00442
9707	7.78257
9708	7.78257
9709	7.78257
9710	8.57658
9711	5.64247
9712	5.64247
9713	5.64247
9714	7.46344
9715	7.56868
9716	6.15081
9717	7.8084
9718	7.8084
9719	10.2209
9720	10.2209
9721	10.2209
9722	6.28342
9723	6.28342
9724	6.28342
9725	6.28342
9726	6.28342
9727	6.28342
9728	7.73696
9729	6.78236
9730	6.78236
9731	6.78236
9732	6.18758
9733	6.18758
9734	8.50145
9735	8.75898
9736	8.75898
9737	9.1168
9738	9.1168
9739	9.1168
9740	9.1168
9741	7.45755
9742	7.45755
9743	8.8964
9744	7.40591
9745	7.40591
9746	6.57428
9747	11.5586
9748	11.5586
9749	11.5586
9750	11.5586
9751	11.5586
9752	9.9306
9753	9.9306
9754	9.9306
9755	9.9306
9756	9.27782
9757	10.2584
9758	10.2584
9759	10.2584
9760	8.44642
9761	8.44642
9762	8.44642
9763	8.44642
9764	8.44642
9765	10.3357
9766	10.3357
9767	9.258
9768	7.76484
9769	10.2984
9770	10.2984
9771	10.9469
9772	10.9469
9773	10.9469
9774	11.7362
9775	11.9315
9776	11.9315
9777	11.9315
9778	11.9315
9779	7.6645
9780	14.1025
9781	14.5439
9782	12.8781
9783	12.8781
9784	12.8781
9785	12.8781
9786	12.8781
9787	14.5671
9788	14.5671
9789	14.5671
9790	14.5671
9791	14.5671
9792	12.5242
9793	9.53701
9794	9.53701
9795	9.53701
9796	9.53701
9797	10.4753
9798	12.084
9799	12.1139
9800	8.94283
9801	8.61383
9802	8.61383
9803	8.61383
9804	8.51794
9805	8.51794
9806	9.46093
9807	9.46093
9808	9.05327
9809	9.05327
9810	8.08068
9811	8.90468
9812	8.90468
9813	8.90468
9814	9.13534
9815	9.13534
9816	9.13534
9817	9.13534
9818	9.13534
9819	7.77253
9820	7.77253
9821	7.77253
9822	9.1566
9823	9.1566
9824	5.4279
9825	5.4279
9826	5.4279
9827	5.4279
9828	4.99824
9829	6.35201
9830	5.96789
9831	5.96789
9832	5.96789
9833	6.53839
9834	6.53839
9835	7.06966
9836	9.78896
9837	8.03968
9838	8.03968
9839	8.03968
9840	8.03968
9841	8.03968
9842	8.89368
9843	8.89368
9844	8.89368
9845	8.89368
9846	9.98187
9847	9.98187
9848	7.16352
9849	7.16352
9850	8.73335
9851	7.31537
9852	7.31537
9853	9.43179
9854	9.43179
9855	12.0601
9856	10.4808
9857	10.4808
9858	10.4808
9859	10.4808
9860	8.51809
9861	8.51809
9862	8.51809
9863	8.51809
9864	8.51809
9865	11.6285
9866	8.74906
9867	8.74906
9868	7.09705
9869	8.19005
9870	8.19005
9871	8.19005
9872	8.19005
9873	8.19005
9874	8.19005
9875	8.88714
9876	8.88714
9877	8.88714
9878	8.88714
9879	9.21105
9880	8.53556
9881	8.53276
9882	8.53276
9883	10.2867
9884	8.22152
9885	7.2813
9886	7.2813
9887	10.5106
9888	10.5106
9889	10.5106
9890	9.20717
9891	9.20717
9892	9.20717
9893	7.21497
9894	6.82449
9895	9.26263
9896	9.75995
9897	8.83591
9898	8.23167
9899	8.23167
9900	8.23167
9901	8.23167
9902	8.23167
9903	8.23167
9904	6.6021
9905	6.6021
9906	6.6021
9907	6.6021
9908	8.05128
9909	8.05128
9910	8.05128
9911	7.74626
9912	8.17986
9913	9.69975
9914	9.69975
9915	9.69975
9916	9.69975
9917	8.8845
9918	8.25768
9919	8.25768
9920	8.24702
9921	8.24702
9922	9.65318
9923	8.62544
9924	8.62544
9925	8.62544
9926	5.76177
9927	5.80499
9928	5.80499
9929	5.80499
9930	5.80499
9931	5.80499
9932	5.80499
9933	5.80499
9934	5.80499
9935	6.18649
9936	5.52438
9937	5.52438
9938	5.78938
9939	5.78938
9940	5.78938
9941	5.78938
9942	5.78938
9943	7.14324
9944	7.14324
9945	7.14324
9946	7.14324
9947	7.14324
9948	6.96311
9949	7.41611
9950	7.41611
9951	7.41611
9952	7.41611
9953	7.41611
9954	9.06346
9955	6.44648
9956	5.47353
9957	7.14978
9958	7.04684
9959	7.04684
9960	7.04684
9961	9.99396
9962	9.99396
9963	7.91567
9964	7.91567
9965	7.91567
9966	7.91567
9967	7.91567
9968	9.23733
9969	9.23733
9970	9.23733
9971	9.23733
9972	9.23733
9973	9.23733
9974	9.23733
9975	9.23733
9976	9.23733
9977	9.23733
9978	9.23733
9979	6.12297
9980	6.12297
9981	6.74707
9982	7.07432
9983	8.32522
9984	8.32522
9985	6.22888
9986	12.6143
9987	6.71744
9988	8.34923
9989	8.34923
9990	8.90658
9991	8.90658
9992	8.90658
9993	9.09239
9994	10.1092
9995	6.0954
9996	8.40054
9997	8.40054
9998	8.40054
9999	6.87451
10000	6.87451
10001	7.78367
10002	7.78367
10003	7.19191
10004	7.19191
10005	6.59555
10006	7.32296
10007	7.55207
10008	7.55207
10009	7.55207
10010	8.82004
10011	8.82004
10012	8.82004
10013	9.69148
10014	9.69148
10015	5.94886
10016	7.285
10017	7.93257
10018	7.93257
10019	8.29643
10020	8.29643
10021	8.29643
10022	9.57281
10023	9.57281
10024	7.64383
10025	7.22197
10026	7.22197
10027	7.79675
10028	8.05876
10029	9.21933
10030	9.21933
10031	9.21933
10032	9.21933
10033	9.21933
10034	7.50043
10035	8.39731
10036	8.39731
10037	9.70434
10038	9.70434
10039	9.70434
10040	9.70434
10041	9.70434
10042	9.70434
10043	10.316
10044	9.89259
10045	9.89259
10046	7.97331
10047	6.6204
10048	8.85416
10049	8.85416
10050	8.85416
10051	8.85416
10052	8.85416
10053	7.57496
10054	7.57496
10055	7.57496
10056	6.10186
10057	7.40301
10058	7.40301
10059	7.40301
10060	7.40301
10061	7.40301
10062	7.40301
10063	7.40301
10064	4.37916
10065	4.62787
10066	4.62787
10067	4.62787
10068	4.62787
10069	5.15323
10070	5.15323
10071	5.15323
10072	5.15323
10073	5.15323
10074	5.15323
10075	6.20553
10076	6.20553
10077	6.2743
10078	5.74925
10079	5.74925
10080	7.53808
10081	7.53808
10082	7.53808
10083	7.53808
10084	7.53808
10085	7.53808
10086	8.86215
10087	8.86215
10088	7.19341
10089	7.19341
10090	7.19341
10091	7.19341
10092	7.06622
10093	7.06622
10094	7.06622
10095	8.03356
10096	5.35003
10097	5.35003
10098	5.35003
10099	7.11245
10100	8.29411
10101	8.29411
10102	8.66393
10103	8.66393
10104	8.66393
10105	6.51851
10106	6.51851
10107	6.51851
10108	6.51851
10109	5.11618
10110	5.11618
10111	5.3223
10112	6.5603
10113	6.5603
10114	7.82548
10115	7.82548
10116	7.82548
10117	7.15328
10118	7.15328
10119	7.46754
10120	7.46754
10121	7.46754
10122	7.46754
10123	7.46754
10124	8.21119
10125	8.21119
10126	8.21119
10127	8.21119
10128	8.77634
10129	8.77634
10130	9.60535
10131	6.04788
10132	6.04788
10133	6.04788
10134	5.4739
10135	5.4739
10136	7.34429
10137	8.96783
10138	8.96783
10139	8.96783
10140	8.51597
10141	8.51597
10142	6.17749
10143	8.9434
10144	8.9434
10145	6.8986
10146	6.8986
10147	6.8986
10148	6.8986
10149	6.8986
10150	6.12232
10151	7.21205
10152	6.86215
10153	6.86215
10154	6.74002
10155	6.74002
10156	6.74002
10157	6.00252
10158	5.32972
10159	7.79057
10160	5.61591
10161	5.8959
10162	5.67772
10163	5.67772
10164	5.67772
10165	7.94043
10166	7.94043
10167	6.27645
10168	6.27645
10169	10.8546
10170	10.032
10171	9.40356
10172	7.51077
10173	7.51077
10174	5.87486
10175	5.98621
10176	5.98621
10177	7.01439
10178	5.59578
10179	6.92009
10180	6.92009
10181	6.92009
10182	6.92009
10183	6.92009
10184	6.92009
10185	7.28111
10186	6.16344
10187	7.45121
10188	6.4915
10189	6.4915
10190	6.4915
10191	7.96381
10192	7.96381
10193	8.57842
10194	8.57842
10195	8.57842
10196	8.1148
10197	8.1148
10198	8.35294
10199	8.35294
10200	8.35294
10201	8.35294
10202	11.7076
10203	10.9363
10204	10.9363
10205	10.9363
10206	7.58977
10207	7.58977
10208	9.24298
10209	9.24298
10210	9.58396
10211	10.324
10212	7.65605
10213	7.65605
10214	11.6121
10215	8.2142
10216	7.424
10217	7.424
10218	7.424
10219	7.424
10220	8.43413
10221	12.6042
10222	12.6042
10223	11.6174
10224	8.32888
10225	9.94275
10226	9.94275
10227	9.94275
10228	9.94275
10229	12.1735
10230	12.1735
10231	10.0533
10232	10.0533
10233	10.2433
10234	10.2433
10235	10.3407
10236	10.3407
10237	10.3407
10238	8.25082
10239	11.9296
10240	10.1733
10241	7.88332
10242	7.88332
10243	7.88332
10244	7.88332
10245	7.88332
10246	7.88332
10247	12.1039
10248	12.1039
10249	11.1968
10250	11.1968
10251	9.92329
10252	9.92329
10253	9.92329
10254	11.3134
10255	11.3134
10256	9.01544
10257	8.56104
10258	8.56104
10259	8.56104
10260	8.56104
10261	8.56104
10262	9.66045
10263	8.76873
10264	11.1658
10265	11.1658
10266	11.8131
10267	11.8131
10268	11.8131
10269	11.8131
10270	12.5737
10271	12.3878
10272	12.3878
10273	12.3878
10274	12.3878
10275	12.3878
10276	12.3878
10277	12.3878
10278	12.3878
10279	12.3878
10280	11.6231
10281	11.6231
10282	11.6231
10283	11.6231
10284	11.6231
10285	11.6231
10286	11.6231
10287	11.6231
10288	11.6231
10289	11.6231
10290	11.7189
10291	11.7189
10292	11.7189
10293	11.7189
10294	7.77335
10295	7.77335
10296	7.77335
10297	7.52329
10298	7.52329
10299	7.52329
10300	7.48624
10301	8.06321
10302	8.06321
10303	14.2058
10304	14.2058
10305	14.9328
10306	8.11448
10307	8.11448
10308	8.11448
10309	13.3989
10310	13.3989
10311	11.2479
10312	11.2479
10313	12.6277
10314	12.6277
10315	9.79841
10316	9.79841
10317	10.9296
10318	10.595
10319	12.2731
10320	12.2731
10321	10.2011
10322	10.2011
10323	10.2011
10324	10.2011
10325	10.2011
10326	10.2011
10327	10.2011
10328	9.43389
10329	8.99062
10330	8.99062
10331	8.99062
10332	10.3687
10333	10.3687
10334	10.3687
10335	9.20583
10336	9.20583
10337	9.01648
10338	7.8649
10339	7.8649
10340	8.59576
10341	8.59576
10342	8.59576
10343	8.59576
10344	12.3268
10345	12.4575
10346	10.1988
10347	10.4811
10348	10.4811
10349	11.3621
10350	11.3621
10351	11.3621
10352	11.3621
10353	11.3621
10354	11.3621
10355	11.3621
10356	11.3621
10357	11.3621
10358	12.3931
10359	12.3931
10360	12.3931
10361	12.3931
10362	12.3931
10363	12.3931
10364	12.3931
10365	12.3931
10366	9.63291
10367	13.0873
10368	13.0873
10369	13.0873
10370	14.4162
10371	14.4162
10372	7.98019
10373	7.98019
10374	7.85189
10375	7.85189
10376	7.85189
10377	12.004
10378	10.8187
10379	10.8187
10380	9.20574
10381	7.68883
10382	8.31593
10383	8.31593
10384	8.31593
10385	8.31593
10386	9.27484
10387	9.27484
10388	9.27484
10389	6.98966
10390	6.98966
10391	8.61133
10392	8.61133
10393	8.61133
10394	11.347
10395	12.2816
10396	12.2816
10397	12.2816
10398	12.2816
10399	12.2816
10400	10.3115
10401	10.3115
10402	10.3115
10403	10.3115
10404	11.8122
10405	11.6716
10406	10.9611
10407	10.9611
10408	10.9611
10409	12.4109
10410	12.4028
10411	11.0132
10412	12.4472
10413	12.4472
10414	10.0077
10415	9.80681
10416	10.3665
10417	10.3665
10418	10.3665
10419	10.3665
10420	10.3665
10421	10.3665
10422	10.3665
10423	7.98203
10424	8.20393
10425	11.7825
10426	11.7825
10427	11.7825
10428	11.7825
10429	11.7825
10430	11.7825
10431	11.7825
10432	11.7825
10433	11.7825
10434	10.6799
10435	10.6799
10436	10.6799
10437	10.6799
10438	10.6799
10439	10.6799
10440	10.6799
10441	10.9086
10442	10.9086
10443	9.89967
10444	11.1249
10445	7.88154
10446	7.88154
10447	7.88154
10448	7.49584
10449	7.49584
10450	10.9078
10451	10.9078
10452	10.9078
10453	10.9078
10454	10.9078
10455	10.0573
10456	10.0573
10457	11.8449
10458	10.7302
10459	10.7302
10460	10.756
10461	10.756
10462	10.756
10463	10.756
10464	10.756
10465	8.06191
10466	8.14039
10467	12.5292
10468	11.1277
10469	11.1277
10470	11.1277
10471	11.4166
10472	13.3911
10473	13.3911
10474	13.3911
10475	12.2245
10476	12.2377
10477	11.7305
10478	11.5547
10479	11.5547
10480	11.2596
10481	11.2596
10482	11.5021
10483	11.5021
10484	11.5021
10485	11.5021
10486	11.5021
10487	12.6301
10488	12.6301
10489	10.4679
10490	10.4679
10491	8.92155
10492	7.5223
10493	10.5303
10494	8.48889
10495	8.48889
10496	7.87157
10497	7.87157
10498	10.5274
10499	7.94515
10500	7.94515
10501	7.95562
10502	8.38462
10503	8.38462
10504	9.43239
10505	12.2557
10506	12.5679
10507	12.5679
10508	12.5679
10509	8.65089
10510	8.65089
10511	8.65089
10512	8.86935
10513	9.49847
10514	9.49847
10515	9.49847
10516	7.64057
10517	7.02477
10518	7.02477
10519	8.09056
10520	9.36007
10521	9.36007
10522	8.39761
10523	8.4747
10524	10.5662
10525	10.5662
10526	8.99669
10527	8.99669
10528	8.99669
10529	8.99669
10530	8.99669
10531	8.99669
10532	8.99669
10533	8.99669
10534	8.99669
10535	8.99669
10536	11.0687
10537	10.0998
10538	8.46585
10539	8.46585
10540	8.46585
10541	9.1196
10542	9.1196
10543	8.42157
10544	8.42157
10545	7.56195
10546	11.3043
10547	11.3043
10548	10.0658
10549	10.0658
10550	7.65022
10551	7.65022
10552	7.65022
10553	7.65022
10554	9.85971
10555	9.72835
10556	9.72835
10557	7.69817
10558	7.69817
10559	7.69817
10560	7.69817
10561	12.5917
10562	12.5917
10563	12.0272
10564	12.0272
10565	12.0272
10566	13.1484
10567	14.8528
10568	13.3253
10569	13.3253
10570	6.52707
10571	8.58016
10572	8.58016
10573	10.2025
10574	10.2025
10575	7.87174
10576	9.95938
10577	9.95938
10578	9.49812
10579	8.0918
10580	8.0918
10581	8.0918
10582	8.0918
10583	8.0918
10584	8.80853
10585	10.6509
10586	10.6509
10587	10.6509
10588	10.6509
10589	10.6509
10590	10.6509
10591	10.6509
10592	9.70933
10593	9.70933
10594	9.70933
10595	9.70933
10596	10.5025
10597	10.5025
10598	8.07045
10599	7.78496
10600	11.7416
10601	9.68779
10602	10.0387
10603	10.0387
10604	10.0387
10605	10.0387
10606	7.95811
10607	9.04541
10608	8.74805
10609	10.5856
10610	9.34386
10611	11.0434
10612	11.0434
10613	8.44069
10614	9.31301
10615	8.2767
10616	8.2767
10617	8.2767
10618	8.2767
10619	10.753
10620	9.31049
10621	9.31049
10622	10.5487
10623	10.5487
10624	10.5487
10625	10.5487
10626	10.5487
10627	7.00083
10628	7.00083
10629	7.00083
10630	7.64121
10631	9.45859
10632	9.45859
10633	9.45859
10634	9.45859
10635	9.45859
10636	9.07464
10637	6.81407
10638	7.28141
10639	9.35109
10640	7.88182
10641	7.88182
10642	7.88182
10643	7.88182
10644	7.88182
10645	8.28699
10646	6.94517
10647	6.94517
10648	6.94517
10649	5.82849
10650	6.88589
10651	6.05427
10652	6.27524
10653	7.22766
10654	7.22766
10655	9.96033
10656	12.0394
10657	9.07153
10658	9.97336
10659	9.97336
10660	9.97336
10661	9.97336
10662	8.59855
10663	8.40202
10664	8.40202
10665	8.40202
10666	8.40202
10667	9.94532
10668	9.94532
10669	12.5389
10670	9.77672
10671	9.77672
10672	9.77672
10673	12.086
10674	12.086
10675	12.086
10676	11.6972
10677	11.6972
10678	11.6972
10679	12.225
10680	12.225
10681	12.225
10682	12.225
10683	12.225
10684	7.59656
10685	13.162
10686	13.162
10687	9.84153
10688	9.84153
10689	9.84153
10690	9.84153
10691	9.84153
10692	7.30474
10693	7.30474
10694	7.30474
10695	7.30474
