Sweep	Chain_1	Chain_2	Chain_3	
7084	11	9	24	
7085	13	8	28	
7086	10	14	28	
7087	8	13	27	
7088	8	9	28	
7089	8	9	28	
7090	8	8	28	
7091	8	8	28	
7092	8	8	28	
7093	8	8	28	
7094	8	8	28	
7095	5	9	28	
7096	10	7	27	
7097	10	7	27	
7098	7	10	27	
7099	10	7	27	
7100	9	8	26	
7101	8	11	26	
7102	9	13	25	
7103	9	13	25	
7104	9	11	23	
7105	8	10	25	
7106	8	10	25	
7107	8	10	25	
7108	8	10	25	
7109	8	10	25	
7110	8	10	25	
7111	8	9	25	
7112	8	9	25	
7113	8	9	25	
7114	9	6	28	
7115	6	9	28	
7116	6	11	28	
7117	5	8	28	
7118	7	8	28	
7119	7	8	28	
7120	11	7	28	
7121	11	7	28	
7122	7	11	28	
7123	10	10	28	
7124	6	9	28	
7125	6	9	28	
7126	9	5	28	
7127	5	9	28	
7128	5	9	28	
7129	9	5	28	
7130	5	9	28	
7131	10	6	27	
7132	5	9	26	
7133	13	7	28	
7134	7	13	28	
7135	6	13	27	
7136	6	13	27	
7137	6	13	27	
7138	6	13	27	
7139	6	11	27	
7140	12	6	28	
7141	12	6	28	
7142	8	11	28	
7143	11	8	28	
7144	11	8	22	
7145	11	8	22	
7146	8	11	22	
7147	13	10	25	
7148	11	7	27	
7149	9	6	27	
7150	9	6	27	
7151	6	9	27	
7152	6	12	24	
7153	9	6	21	
7154	9	6	21	
7155	9	6	21	
7156	11	6	26	
7157	11	6	26	
7158	8	10	28	
7159	12	9	25	
7160	11	12	26	
7161	11	12	26	
7162	11	12	26	
7163	12	11	26	
7164	14	9	24	
7165	9	11	27	
7166	9	13	25	
7167	9	13	25	
7168	9	13	25	
7169	9	13	28	
7170	11	9	25	
7171	10	9	25	
7172	12	9	24	
7173	15	9	23	
7174	9	13	25	
7175	8	10	24	
7176	10	8	24	
7177	10	8	24	
7178	8	10	24	
7179	10	8	24	
7180	8	10	24	
7181	10	8	24	
7182	10	10	27	
7183	10	10	27	
7184	11	14	26	
7185	11	14	26	
7186	11	14	26	
7187	16	13	24	
7188	13	16	24	
7189	13	16	24	
7190	13	16	24	
7191	12	14	25	
7192	11	17	27	
7193	11	15	28	
7194	10	14	26	
7195	10	14	26	
7196	9	14	28	
7197	9	14	28	
7198	10	11	28	
7199	11	10	23	
7200	10	11	23	
7201	9	11	27	
7202	9	11	27	
7203	9	11	27	
7204	12	11	27	
7205	12	11	27	
7206	12	11	27	
7207	11	12	27	
7208	9	12	27	
7209	10	18	27	
7210	10	18	27	
7211	14	13	25	
7212	14	13	25	
7213	11	16	25	
7214	11	16	25	
7215	11	16	25	
7216	10	15	27	
7217	10	17	27	
7218	10	17	27	
7219	10	17	27	
7220	13	16	27	
7221	9	16	27	
7222	9	16	27	
7223	10	10	28	
7224	10	11	25	
7225	10	11	25	
7226	10	11	25	
7227	9	14	25	
7228	13	14	25	
7229	13	14	25	
7230	13	14	25	
7231	12	20	24	
7232	13	18	25	
7233	13	18	25	
7234	12	19	24	
7235	12	19	24	
7236	11	18	25	
7237	10	18	27	
7238	10	18	27	
7239	10	18	27	
7240	10	18	27	
7241	11	16	25	
7242	11	16	25	
7243	11	16	24	
7244	11	16	24	
7245	12	19	25	
7246	14	14	26	
7247	14	14	26	
7248	14	14	26	
7249	14	14	26	
7250	12	19	24	
7251	10	16	25	
7252	10	16	25	
7253	12	17	27	
7254	10	14	27	
7255	10	18	28	
7256	10	18	28	
7257	10	18	28	
7258	10	18	28	
7259	10	11	29	
7260	14	11	26	
7261	11	14	26	
7262	11	14	26	
7263	12	13	28	
7264	12	13	28	
7265	12	13	28	
7266	13	12	28	
7267	12	13	28	
7268	11	9	28	
7269	6	11	28	
7270	12	7	25	
7271	5	11	26	
7272	6	11	20	
7273	7	12	23	
7274	13	7	25	
7275	12	8	27	
7276	12	8	27	
7277	8	12	28	
7278	10	10	28	
7279	10	10	28	
7280	10	10	28	
7281	11	10	28	
7282	11	9	28	
7283	7	10	28	
7284	7	10	28	
7285	7	14	27	
7286	7	14	27	
7287	11	8	26	
7288	8	12	27	
7289	9	14	21	
7290	9	14	21	
7291	14	9	21	
7292	14	9	21	
7293	14	9	21	
7294	9	14	21	
7295	5	15	21	
7296	5	14	21	
7297	13	4	20	
7298	6	11	24	
7299	5	15	21	
7300	7	12	22	
7301	3	13	22	
7302	5	12	20	
7303	5	12	20	
7304	5	12	20	
7305	5	12	20	
7306	13	4	21	
7307	12	3	23	
7308	3	12	23	
7309	3	12	25	
7310	3	12	25	
7311	4	13	25	
7312	11	4	23	
7313	11	6	28	
7314	13	6	25	
7315	5	12	25	
7316	5	11	25	
7317	5	11	25	
7318	4	11	24	
7319	4	11	24	
7320	6	13	27	
7321	6	12	26	
7322	8	12	27	
7323	8	12	27	
7324	7	12	26	
7325	12	7	26	
7326	7	12	26	
7327	7	12	26	
7328	11	8	25	
7329	11	8	25	
7330	11	9	25	
7331	11	9	25	
7332	11	9	25	
7333	11	9	25	
7334	11	8	26	
7335	11	8	22	
7336	11	8	22	
7337	8	11	22	
7338	10	11	26	
7339	11	9	25	
7340	11	9	25	
7341	7	12	25	
7342	11	6	25	
7343	11	6	25	
7344	6	11	25	
7345	11	6	25	
7346	11	6	25	
7347	7	10	25	
7348	10	7	26	
7349	11	15	29	
7350	11	15	29	
7351	11	9	28	
7352	11	9	28	
7353	9	11	28	
7354	8	11	26	
7355	11	8	26	
7356	8	10	26	
7357	10	10	27	
7358	10	10	27	
7359	10	10	27	
7360	9	10	28	
7361	9	10	28	
7362	9	10	28	
7363	9	10	28	
7364	9	10	28	
7365	11	10	28	
7366	9	10	27	
7367	9	10	27	
7368	9	10	27	
7369	10	10	27	
7370	9	10	27	
7371	10	9	27	
7372	9	10	28	
7373	9	16	27	
7374	9	16	27	
7375	9	16	27	
7376	10	27	14	
7377	12	17	25	
7378	12	17	25	
7379	12	17	25	
7380	12	17	25	
7381	12	17	25	
7382	11	21	25	
7383	10	19	27	
7384	10	25	25	
7385	13	19	26	
7386	13	19	26	
7387	13	19	26	
7388	13	19	26	
7389	13	19	26	
7390	10	19	28	
7391	10	16	27	
7392	10	16	27	
7393	10	16	27	
7394	8	20	27	
7395	9	19	28	
7396	9	19	28	
7397	10	14	28	
7398	10	14	28	
7399	10	14	28	
7400	10	14	28	
7401	11	17	26	
7402	9	16	28	
7403	9	16	28	
7404	11	14	27	
7405	10	16	24	
7406	10	16	24	
7407	10	21	28	
7408	10	21	28	
7409	10	21	28	
7410	10	20	24	
7411	9	17	25	
7412	10	17	28	
7413	9	22	26	
7414	10	16	28	
7415	10	16	28	
7416	10	16	28	
7417	10	16	28	
7418	12	14	29	
7419	12	14	29	
7420	9	13	27	
7421	9	13	27	
7422	9	13	27	
7423	13	9	27	
7424	9	13	27	
7425	9	13	27	
7426	14	9	28	
7427	9	14	28	
7428	9	14	28	
7429	9	16	28	
7430	11	13	27	
7431	11	13	27	
7432	11	14	28	
7433	11	14	28	
7434	11	14	28	
7435	8	14	28	
7436	8	14	28	
7437	8	14	28	
7438	13	9	28	
7439	13	9	28	
7440	9	13	28	
7441	9	13	28	
7442	9	13	28	
7443	9	13	28	
7444	9	13	28	
7445	10	16	27	
7446	12	13	27	
7447	12	13	27	
7448	8	14	26	
7449	8	14	26	
7450	8	14	26	
7451	12	15	27	
7452	9	14	27	
7453	9	14	27	
7454	8	19	26	
7455	7	19	26	
7456	9	17	26	
7457	9	17	26	
7458	9	17	26	
7459	9	17	26	
7460	7	14	27	
7461	9	13	27	
7462	8	12	27	
7463	8	12	27	
7464	7	9	28	
7465	7	9	28	
7466	8	8	27	
7467	8	8	27	
7468	8	8	27	
7469	8	11	27	
7470	10	7	28	
7471	10	6	28	
7472	6	10	28	
7473	10	6	28	
7474	11	6	27	
7475	6	11	27	
7476	6	11	27	
7477	9	4	28	
7478	9	4	28	
7479	4	9	28	
7480	3	11	21	
7481	3	12	28	
7482	4	11	28	
7483	2	14	19	
7484	2	14	19	
7485	5	15	24	
7486	15	5	24	
7487	5	15	24	
7488	4	15	28	
7489	5	15	27	
7490	12	4	28	
7491	10	6	27	
7492	6	14	28	
7493	7	18	28	
7494	7	18	28	
7495	7	18	28	
7496	7	18	28	
7497	7	18	28	
7498	5	14	27	
7499	5	14	27	
7500	5	14	27	
7501	6	14	28	
7502	7	15	28	
7503	7	15	28	
7504	7	15	28	
7505	4	12	27	
7506	4	13	27	
7507	5	14	28	
7508	6	12	27	
7509	6	12	27	
7510	12	6	27	
7511	6	12	27	
7512	6	12	27	
7513	5	11	27	
7514	7	11	27	
7515	7	11	27	
7516	9	13	28	
7517	7	12	28	
7518	7	12	28	
7519	12	7	28	
7520	7	12	28	
7521	7	12	28	
7522	12	6	28	
7523	6	12	28	
7524	8	11	28	
7525	11	7	27	
7526	7	11	27	
7527	11	11	26	
7528	11	11	26	
7529	11	11	26	
7530	11	11	26	
7531	11	11	26	
7532	11	11	26	
7533	11	11	26	
7534	11	11	26	
7535	9	12	26	
7536	8	11	27	
7537	8	11	27	
7538	10	7	28	
7539	7	10	28	
7540	10	7	28	
7541	7	10	28	
7542	10	7	28	
7543	11	7	28	
7544	7	11	28	
7545	7	10	26	
7546	7	10	26	
7547	8	12	28	
7548	10	9	27	
7549	9	10	27	
7550	10	9	27	
7551	10	10	28	
7552	9	12	26	
7553	9	12	26	
7554	8	13	26	
7555	8	13	26	
7556	9	13	27	
7557	8	14	25	
7558	11	13	26	
7559	11	13	26	
7560	9	13	25	
7561	9	13	25	
7562	10	13	26	
7563	10	13	26	
7564	13	10	26	
7565	9	9	23	
7566	10	8	25	
7567	8	8	21	
7568	7	9	22	
7569	8	11	25	
7570	8	16	24	
7571	8	16	24	
7572	8	11	25	
7573	11	8	25	
7574	9	10	26	
7575	10	9	26	
7576	9	8	26	
7577	9	12	27	
7578	9	10	23	
7579	7	11	20	
7580	7	13	23	
7581	13	9	25	
7582	13	9	25	
7583	9	13	25	
7584	12	7	24	
7585	8	11	23	
7586	8	11	23	
7587	12	7	23	
7588	9	11	24	
7589	9	11	24	
7590	8	14	24	
7591	8	14	24	
7592	9	13	26	
7593	9	13	26	
7594	9	13	26	
7595	9	13	26	
7596	9	15	26	
7597	8	12	27	
7598	14	9	26	
7599	9	14	26	
7600	12	9	26	
7601	12	8	28	
7602	12	8	28	
7603	13	13	27	
7604	13	13	27	
7605	13	13	27	
7606	13	13	27	
7607	11	11	28	
7608	11	11	28	
7609	11	11	28	
7610	9	15	27	
7611	9	15	27	
7612	7	12	28	
7613	7	12	28	
7614	7	12	28	
7615	7	12	28	
7616	11	8	28	
7617	11	8	28	
7618	9	12	27	
7619	9	12	27	
7620	9	11	28	
7621	13	8	28	
7622	12	10	26	
7623	10	13	28	
7624	10	13	28	
7625	11	16	27	
7626	13	11	28	
7627	11	13	28	
7628	13	11	28	
7629	9	11	28	
7630	9	13	26	
7631	9	10	27	
7632	9	10	27	
7633	9	10	27	
7634	10	9	27	
7635	10	9	27	
7636	8	9	28	
7637	8	9	28	
7638	10	11	28	
7639	10	11	28	
7640	11	10	28	
7641	10	11	28	
7642	10	9	27	
7643	9	10	27	
7644	8	10	28	
7645	8	10	28	
7646	8	8	28	
7647	7	8	28	
7648	7	9	28	
7649	9	7	28	
7650	7	9	28	
7651	8	7	26	
7652	7	9	27	
7653	8	7	27	
7654	8	9	28	
7655	8	9	28	
7656	8	9	28	
7657	8	9	28	
7658	10	11	27	
7659	9	9	28	
7660	9	9	28	
7661	9	9	28	
7662	12	14	28	
7663	12	14	28	
7664	13	12	27	
7665	13	12	27	
7666	12	13	27	
7667	11	14	28	
7668	11	14	28	
7669	11	15	27	
7670	11	12	28	
7671	12	11	28	
7672	13	10	28	
7673	11	14	28	
7674	11	14	28	
7675	14	11	28	
7676	14	11	28	
7677	11	10	28	
7678	9	14	28	
7679	11	16	28	
7680	11	16	28	
7681	11	16	28	
7682	13	12	28	
7683	13	12	28	
7684	12	13	28	
7685	11	10	28	
7686	9	12	26	
7687	11	18	24	
7688	8	17	25	
7689	10	16	26	
7690	10	16	26	
7691	16	10	26	
7692	8	14	26	
7693	8	15	28	
7694	8	15	28	
7695	8	14	27	
7696	8	15	28	
7697	10	15	27	
7698	10	15	27	
7699	10	15	27	
7700	10	15	27	
7701	10	18	27	
7702	10	18	27	
7703	10	18	27	
7704	10	18	27	
7705	10	18	27	
7706	10	16	26	
7707	10	16	26	
7708	10	16	26	
7709	16	10	26	
7710	9	15	27	
7711	9	15	27	
7712	11	17	28	
7713	17	11	28	
7714	11	17	28	
7715	9	17	28	
7716	9	17	28	
7717	9	17	28	
7718	9	17	28	
7719	9	17	29	
7720	9	17	29	
7721	9	17	29	
7722	9	17	29	
7723	9	17	29	
7724	11	15	28	
7725	15	11	28	
7726	13	14	28	
7727	16	13	29	
7728	10	14	26	
7729	9	11	25	
7730	11	9	25	
7731	11	14	27	
7732	10	12	27	
7733	9	16	24	
7734	9	21	16	
7735	9	16	21	
7736	9	16	21	
7737	9	17	22	
7738	9	17	22	
7739	9	15	26	
7740	9	13	28	
7741	9	13	28	
7742	11	14	27	
7743	9	15	28	
7744	9	15	28	
7745	9	15	28	
7746	10	14	28	
7747	10	14	28	
7748	15	15	28	
7749	15	15	28	
7750	11	11	28	
7751	11	11	28	
7752	9	14	28	
7753	9	14	28	
7754	9	14	28	
7755	9	14	28	
7756	9	12	28	
7757	9	12	28	
7758	9	12	28	
7759	9	19	28	
7760	9	19	28	
7761	9	19	28	
7762	9	19	28	
7763	10	20	28	
7764	10	19	27	
7765	10	19	27	
7766	10	16	28	
7767	10	16	28	
7768	10	16	28	
7769	10	16	28	
7770	10	16	28	
7771	12	15	27	
7772	12	15	27	
7773	12	15	27	
7774	12	15	27	
7775	12	15	28	
7776	12	15	28	
7777	11	14	28	
7778	14	11	28	
7779	11	14	28	
7780	12	13	28	
7781	11	12	27	
7782	11	11	25	
7783	12	12	27	
7784	12	12	27	
7785	12	12	26	
7786	12	12	26	
7787	12	12	26	
7788	15	13	27	
7789	15	13	27	
7790	15	13	27	
7791	15	13	27	
7792	15	13	27	
7793	13	15	27	
7794	11	13	24	
7795	12	11	24	
7796	13	14	28	
7797	13	14	28	
7798	11	13	27	
7799	12	10	26	
7800	10	12	26	
7801	12	10	26	
7802	11	11	25	
7803	11	11	25	
7804	11	11	25	
7805	11	11	25	
7806	11	11	24	
7807	11	11	24	
7808	12	10	25	
7809	10	12	25	
7810	10	12	25	
7811	10	11	24	
7812	12	12	26	
7813	12	12	26	
7814	11	15	22	
7815	11	17	24	
7816	11	17	24	
7817	11	15	24	
7818	11	17	24	
7819	11	14	22	
7820	11	14	22	
7821	10	13	21	
7822	10	13	21	
7823	11	13	22	
7824	11	12	26	
7825	11	12	26	
7826	11	9	24	
7827	9	11	24	
7828	11	13	24	
7829	10	12	26	
7830	9	13	23	
7831	11	11	24	
7832	11	11	24	
7833	11	12	24	
7834	13	11	23	
7835	11	13	23	
7836	11	13	23	
7837	11	11	23	
7838	11	11	23	
7839	11	11	23	
7840	9	12	22	
7841	9	12	22	
7842	9	12	22	
7843	9	12	22	
7844	10	11	22	
7845	10	10	19	
7846	10	10	19	
7847	10	10	19	
7848	11	9	24	
7849	9	11	24	
7850	11	9	24	
7851	9	11	24	
7852	9	11	24	
7853	9	11	22	
7854	9	10	26	
7855	9	10	25	
7856	9	12	27	
7857	9	13	24	
7858	9	13	24	
7859	9	13	24	
7860	12	9	27	
7861	9	10	27	
7862	10	9	27	
7863	9	10	27	
7864	10	9	27	
7865	9	10	27	
7866	9	13	25	
7867	10	15	27	
7868	10	15	27	
7869	10	15	27	
7870	10	15	27	
7871	10	15	27	
7872	11	10	27	
7873	10	11	27	
7874	10	11	24	
7875	10	11	24	
7876	10	9	28	
7877	9	10	28	
7878	9	10	28	
7879	10	11	28	
7880	10	9	25	
7881	7	13	27	
7882	7	14	27	
7883	7	14	27	
7884	6	13	27	
7885	6	13	27	
7886	5	15	28	
7887	10	6	28	
7888	6	10	28	
7889	6	11	28	
7890	4	9	28	
7891	4	15	28	
7892	4	15	28	
7893	4	15	28	
7894	5	14	27	
7895	14	8	28	
7896	8	14	28	
7897	3	15	27	
7898	3	15	27	
7899	3	15	27	
7900	3	13	28	
7901	4	17	28	
7902	12	7	28	
7903	8	11	28	
7904	7	12	27	
7905	8	14	27	
7906	8	14	27	
7907	14	8	27	
7908	8	14	27	
7909	10	11	27	
7910	11	10	26	
7911	11	10	26	
7912	10	12	28	
7913	11	10	28	
7914	11	10	28	
7915	11	10	28	
7916	11	10	28	
7917	11	10	28	
7918	9	15	28	
7919	9	13	27	
7920	13	9	27	
7921	9	13	27	
7922	13	9	27	
7923	8	12	27	
7924	8	16	28	
7925	8	16	28	
7926	8	16	28	
7927	13	7	27	
7928	6	12	26	
7929	6	10	27	
7930	6	10	27	
7931	10	6	27	
7932	6	8	27	
7933	6	8	27	
7934	9	7	26	
7935	8	8	28	
7936	8	8	28	
7937	8	8	28	
7938	8	8	28	
7939	8	8	28	
7940	8	8	28	
7941	8	8	28	
7942	8	8	28	
7943	6	12	28	
7944	7	8	27	
7945	8	7	27	
7946	8	7	27	
7947	7	8	27	
7948	9	10	25	
7949	10	9	25	
7950	10	10	27	
7951	9	15	26	
7952	9	15	26	
7953	8	10	27	
7954	10	9	27	
7955	10	9	27	
7956	10	9	27	
7957	8	10	26	
7958	10	11	26	
7959	10	11	26	
7960	11	10	26	
7961	10	11	26	
7962	10	15	25	
7963	10	16	28	
7964	13	17	27	
7965	13	17	27	
7966	13	17	27	
7967	14	16	26	
7968	14	16	26	
7969	10	14	25	
7970	8	12	28	
7971	8	12	28	
7972	8	14	28	
7973	11	13	28	
7974	11	14	25	
7975	14	11	25	
7976	10	14	24	
7977	10	14	24	
7978	10	13	27	
7979	10	14	28	
7980	11	16	28	
7981	9	13	27	
7982	10	16	26	
7983	10	16	26	
7984	10	16	26	
7985	9	14	26	
7986	9	14	26	
7987	9	14	26	
7988	12	11	27	
7989	10	13	22	
7990	10	14	26	
7991	10	14	26	
7992	10	14	26	
7993	10	14	26	
7994	9	13	27	
7995	11	14	25	
7996	12	15	26	
7997	12	15	26	
7998	12	15	26	
7999	12	15	26	
8000	10	18	27	
8001	10	18	27	
8002	10	18	27	
8003	10	13	22	
8004	10	13	21	
8005	11	12	23	
8006	11	12	22	
8007	12	11	22	
8008	11	12	22	
8009	11	15	20	
8010	11	15	20	
8011	14	11	20	
8012	11	16	20	
8013	11	16	20	
8014	12	14	25	
8015	11	17	20	
8016	11	17	20	
8017	11	17	20	
8018	12	14	19	
8019	12	14	19	
8020	14	11	22	
8021	12	12	21	
8022	10	13	20	
8023	10	13	20	
8024	8	12	21	
8025	8	12	21	
8026	8	12	21	
8027	8	14	20	
8028	9	16	20	
8029	8	12	22	
8030	8	12	22	
8031	8	12	22	
8032	8	12	22	
8033	8	13	20	
8034	8	13	20	
8035	12	9	23	
8036	12	9	23	
8037	15	11	20	
8038	14	12	20	
8039	11	11	22	
8040	11	12	23	
8041	11	14	23	
8042	11	14	23	
8043	11	14	23	
8044	11	11	28	
8045	11	13	25	
8046	11	13	25	
8047	11	11	25	
8048	11	11	25	
8049	11	11	25	
8050	11	11	25	
8051	11	12	23	
8052	11	12	23	
8053	10	11	20	
8054	11	10	20	
8055	11	11	21	
8056	11	12	21	
8057	11	12	21	
8058	12	11	21	
8059	12	14	20	
8060	14	12	20	
8061	11	13	24	
8062	10	9	20	
8063	9	10	20	
8064	10	9	20	
8065	10	14	19	
8066	10	12	19	
8067	12	10	19	
8068	8	12	19	
8069	8	11	20	
8070	8	11	20	
8071	9	10	21	
8072	10	10	20	
8073	10	10	20	
8074	10	8	19	
8075	10	8	19	
8076	8	10	19	
8077	8	10	19	
8078	9	10	21	
8079	10	9	21	
8080	9	10	21	
8081	10	9	21	
8082	10	9	21	
8083	9	10	21	
8084	9	10	21	
8085	11	9	21	
8086	9	11	21	
8087	9	12	21	
8088	9	12	21	
8089	11	12	23	
8090	11	12	23	
8091	11	12	23	
8092	11	12	23	
8093	11	12	23	
8094	11	12	23	
8095	11	12	23	
8096	12	11	23	
8097	11	12	23	
8098	12	11	23	
8099	12	14	24	
8100	10	12	28	
8101	10	12	28	
8102	11	13	28	
8103	11	11	25	
8104	11	11	25	
8105	11	11	25	
8106	11	11	25	
8107	11	11	25	
8108	12	13	25	
8109	12	13	25	
8110	12	13	25	
8111	12	13	25	
8112	12	13	25	
8113	12	14	26	
8114	14	11	25	
8115	11	14	25	
8116	11	13	25	
8117	10	15	25	
8118	15	11	26	
8119	11	15	26	
8120	11	15	26	
8121	11	15	26	
8122	12	15	24	
8123	15	12	24	
8124	12	15	24	
8125	8	14	23	
8126	14	11	22	
8127	13	13	26	
8128	10	13	26	
8129	10	13	26	
8130	9	11	27	
8131	9	10	25	
8132	9	10	25	
8133	9	14	25	
8134	10	12	25	
8135	10	12	25	
8136	10	12	25	
8137	10	12	25	
8138	10	12	25	
8139	10	12	25	
8140	10	12	25	
8141	10	12	25	
8142	10	12	25	
8143	10	12	25	
8144	12	10	25	
8145	10	12	25	
8146	10	12	25	
8147	10	12	25	
8148	10	12	25	
8149	11	11	25	
8150	13	9	25	
8151	13	9	25	
8152	13	9	25	
8153	14	9	27	
8154	14	9	27	
8155	9	14	27	
8156	9	14	27	
8157	13	7	26	
8158	11	8	27	
8159	11	7	27	
8160	7	11	27	
8161	11	7	27	
8162	7	11	27	
8163	6	12	28	
8164	6	13	28	
8165	8	12	28	
8166	12	8	28	
8167	8	12	28	
8168	13	6	25	
8169	6	11	27	
8170	6	11	27	
8171	6	11	27	
8172	13	6	27	
8173	13	6	27	
8174	6	13	27	
8175	6	13	27	
8176	13	6	27	
8177	7	13	25	
8178	7	13	25	
8179	7	9	27	
8180	12	9	25	
8181	12	9	25	
8182	8	14	27	
8183	8	14	27	
8184	13	11	26	
8185	10	9	25	
8186	10	9	25	
8187	11	10	26	
8188	11	10	26	
8189	9	12	28	
8190	9	12	28	
8191	14	9	28	
8192	12	15	29	
8193	9	11	28	
8194	6	16	26	
8195	6	16	26	
8196	6	16	26	
8197	6	16	26	
8198	5	14	25	
8199	5	17	28	
8200	5	17	28	
8201	5	17	28	
8202	5	17	28	
8203	5	17	28	
8204	5	17	28	
8205	5	17	28	
8206	5	17	28	
8207	8	4	26	
8208	8	4	26	
8209	8	4	26	
8210	5	9	25	
8211	5	9	25	
8212	5	9	25	
8213	10	6	25	
8214	4	9	25	
8215	5	10	24	
8216	10	5	24	
8217	14	5	28	
8218	9	6	27	
8219	8	8	25	
8220	8	8	28	
8221	8	8	28	
8222	8	8	28	
8223	8	8	28	
8224	8	8	28	
8225	8	8	28	
8226	8	8	27	
8227	8	8	27	
8228	8	9	26	
8229	8	9	26	
8230	9	11	27	
8231	9	11	27	
8232	11	17	28	
8233	11	12	26	
8234	12	11	26	
8235	12	13	27	
8236	12	13	27	
8237	8	10	27	
8238	8	15	28	
8239	8	15	28	
8240	8	15	28	
8241	8	15	28	
8242	8	15	28	
8243	8	15	28	
8244	8	15	28	
8245	9	11	28	
8246	9	11	28	
8247	9	11	28	
8248	10	14	28	
8249	10	14	28	
8250	10	14	28	
8251	10	14	28	
8252	11	13	27	
8253	11	13	27	
8254	11	13	27	
8255	10	25	17	
8256	10	17	26	
8257	10	12	26	
8258	9	12	26	
8259	11	8	24	
8260	12	13	25	
8261	13	12	25	
8262	12	12	21	
8263	12	12	21	
8264	12	12	21	
8265	9	13	26	
8266	9	13	26	
8267	9	13	26	
8268	11	10	26	
8269	9	9	27	
8270	9	10	26	
8271	10	9	26	
8272	10	11	26	
8273	10	11	26	
8274	10	11	26	
8275	10	11	26	
8276	10	11	26	
8277	10	11	26	
8278	12	12	25	
8279	10	12	25	
8280	10	12	25	
8281	11	12	27	
8282	10	10	26	
8283	8	8	27	
8284	8	8	27	
8285	10	9	28	
8286	10	9	28	
8287	10	9	28	
8288	9	10	28	
8289	11	6	27	
8290	6	9	27	
8291	9	6	28	
8292	9	8	28	
8293	8	9	28	
8294	9	8	28	
8295	9	8	28	
8296	9	8	28	
8297	9	8	28	
8298	9	9	27	
8299	10	7	27	
8300	8	13	27	
8301	8	13	27	
8302	8	13	27	
8303	8	13	27	
8304	9	15	28	
8305	10	10	28	
8306	10	10	28	
8307	10	10	28	
8308	10	10	28	
8309	10	10	28	
8310	8	14	28	
8311	9	14	27	
8312	10	17	27	
8313	9	16	27	
8314	16	9	27	
8315	9	16	27	
8316	9	19	28	
8317	12	16	23	
8318	13	15	27	
8319	13	15	27	
8320	13	15	27	
8321	11	17	28	
8322	11	15	26	
8323	11	15	26	
8324	11	15	26	
8325	11	15	26	
8326	11	16	26	
8327	13	11	27	
8328	19	14	27	
8329	14	14	24	
8330	12	14	28	
8331	14	12	28	
8332	12	14	28	
8333	9	16	28	
8334	9	16	28	
8335	7	20	28	
8336	7	20	28	
8337	10	15	27	
8338	8	21	27	
8339	8	17	28	
8340	8	17	28	
8341	8	16	26	
8342	8	16	26	
8343	15	9	28	
8344	9	17	28	
8345	9	14	27	
8346	14	9	27	
8347	9	14	27	
8348	9	14	27	
8349	8	18	28	
8350	8	18	28	
8351	11	17	28	
8352	11	17	28	
8353	10	18	26	
8354	15	12	27	
8355	14	15	28	
8356	14	15	28	
8357	13	15	28	
8358	13	15	28	
8359	13	15	28	
8360	10	18	27	
8361	10	18	27	
8362	14	10	27	
8363	14	10	27	
8364	11	15	27	
8365	11	15	27	
8366	11	15	27	
8367	15	11	27	
8368	10	15	21	
8369	11	15	24	
8370	11	15	24	
8371	8	12	24	
8372	8	12	24	
8373	8	12	24	
8374	12	8	28	
8375	8	12	28	
8376	12	8	28	
8377	8	12	28	
8378	8	12	28	
8379	8	12	28	
8380	8	14	27	
8381	9	14	28	
8382	11	16	26	
8383	12	13	27	
8384	13	12	27	
8385	13	12	27	
8386	13	12	27	
8387	12	13	27	
8388	10	11	27	
8389	11	12	28	
8390	10	15	28	
8391	10	15	28	
8392	9	28	16	
8393	9	26	18	
8394	9	26	18	
8395	9	26	18	
8396	9	27	15	
8397	9	15	27	
8398	9	15	27	
8399	9	15	27	
8400	10	11	27	
8401	10	11	27	
8402	11	11	26	
8403	11	11	26	
8404	13	14	28	
8405	12	12	28	
8406	12	12	28	
8407	11	14	27	
8408	11	14	27	
8409	9	13	28	
8410	11	13	28	
8411	11	13	28	
8412	11	9	28	
8413	10	12	27	
8414	12	12	28	
8415	12	12	28	
8416	12	12	28	
8417	10	11	27	
8418	11	15	27	
8419	12	13	28	
8420	11	12	28	
8421	13	10	28	
8422	10	13	28	
8423	10	13	28	
8424	13	12	28	
8425	10	12	26	
8426	12	15	23	
8427	12	15	23	
8428	11	17	27	
8429	11	15	26	
8430	11	15	26	
8431	11	15	27	
8432	13	13	25	
8433	11	15	26	
8434	15	11	26	
8435	11	15	26	
8436	11	15	26	
8437	11	15	26	
8438	11	15	26	
8439	11	13	27	
8440	9	11	26	
8441	9	15	26	
8442	9	15	26	
8443	8	13	26	
8444	8	13	26	
8445	8	13	26	
8446	10	11	29	
8447	10	11	29	
8448	10	11	29	
8449	10	7	27	
8450	9	8	27	
8451	8	9	27	
8452	7	11	27	
8453	6	9	27	
8454	7	11	27	
8455	11	7	27	
8456	7	11	27	
8457	8	11	28	
8458	8	11	28	
8459	7	7	26	
8460	7	7	26	
8461	7	7	26	
8462	7	7	26	
8463	7	7	26	
8464	7	7	26	
8465	8	9	28	
8466	8	10	25	
8467	8	10	25	
8468	9	11	26	
8469	9	13	28	
8470	13	9	28	
8471	13	9	28	
8472	9	13	28	
8473	8	13	28	
8474	8	13	28	
8475	7	15	24	
8476	6	13	28	
8477	6	13	28	
8478	6	13	28	
8479	12	5	28	
8480	5	12	28	
